participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,4,practice,color,1779089255,59.976,2026-05-18T15:31:59.967,0,0,0,1,258243.355,258259.686,,,,,j,j,1,1904.314,260942.379,correct,1.0,258843.355,259038.065,260942.379,3000,1904.314,261092.379,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 258243.355, ""actual_onset_global_ms"": 258259.686, ""actual_offset_global_ms"": 258375.76, ""actual_duration_ms"": 116.074}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 258343.355, ""actual_onset_global_ms"": 258387.851, ""actual_offset_global_ms"": 259029.268, ""actual_duration_ms"": 641.417}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 258843.355, ""actual_onset_global_ms"": 259038.065, ""actual_offset_global_ms"": 260942.379, ""actual_duration_ms"": 1904.314}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 260942.379, ""actual_onset_global_ms"": 261002.679, ""actual_offset_global_ms"": 261139.968, ""actual_duration_ms"": 137.289}]",correct.wav,260969.157,150.0,261469.157,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,258388.343,500.0,259084.905,red,boat,red_boat,practice,,color,2554.528
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1779089255,59.976,2026-05-18T15:32:02.850,0,0,0,1,261126.37,261147.541,,,,,s,s,1,1161.88,263378.732,correct,1.0,261726.37,262216.852,263378.732,3000,1161.88,263528.732,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 261126.37, ""actual_onset_global_ms"": 261147.541, ""actual_offset_global_ms"": 261246.596, ""actual_duration_ms"": 99.055}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 261226.37, ""actual_onset_global_ms"": 261267.912, ""actual_offset_global_ms"": 262200.171, ""actual_duration_ms"": 932.259}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 261726.37, ""actual_onset_global_ms"": 262216.852, ""actual_offset_global_ms"": 263378.732, ""actual_duration_ms"": 1161.88}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 263378.732, ""actual_onset_global_ms"": 263437.809, ""actual_offset_global_ms"": 263581.33, ""actual_duration_ms"": 143.521}]",correct.wav,263401.857,150.0,263901.857,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,261268.432,500.0,261964.995,blue,rabbit,blue_rabbit,practice,,color,2110.82
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1779089255,59.976,2026-05-18T15:32:05.292,0,0,0,1,263568.491,263591.142,,,,,j,j,1,1654.629,266294.511,correct,1.0,264168.491,264639.882,266294.511,3000,1654.629,266444.511,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 263568.491, ""actual_onset_global_ms"": 263591.142, ""actual_offset_global_ms"": 263695.865, ""actual_duration_ms"": 104.723}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 263668.491, ""actual_onset_global_ms"": 263715.259, ""actual_offset_global_ms"": 264628.024, ""actual_duration_ms"": 912.765}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 264168.491, ""actual_onset_global_ms"": 264639.882, ""actual_offset_global_ms"": 266294.511, ""actual_duration_ms"": 1654.629}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 266294.511, ""actual_onset_global_ms"": 266336.493, ""actual_offset_global_ms"": 266477.961, ""actual_duration_ms"": 141.468}]",correct.wav,266300.948,150.0,266800.948,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,263715.829,500.0,264412.392,red,boat,red_boat,practice,,color,2579.252
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1779089255,59.976,2026-05-18T15:32:11.116,0,0,0,1,269393.145,269429.601,,,,,j,j,1,4616.383,275141.973,correct,1.0,269993.145,270525.59,275141.973,3000,4616.383,275291.973,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 269393.145, ""actual_onset_global_ms"": 269429.601, ""actual_offset_global_ms"": 269515.871, ""actual_duration_ms"": 86.27}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 269493.145, ""actual_onset_global_ms"": 269543.056, ""actual_offset_global_ms"": 270508.425, ""actual_duration_ms"": 965.369}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 269993.145, ""actual_onset_global_ms"": 270525.59, ""actual_offset_global_ms"": 275141.973, ""actual_duration_ms"": 4616.383}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 275141.973, ""actual_onset_global_ms"": 275188.407, ""actual_offset_global_ms"": 275331.786, ""actual_duration_ms"": 143.379}]",correct.wav,275149.637,150.0,275649.637,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,269544.492,500.0,270310.742,red,boat,red_boat,practice,,shape,5598.917
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1779089255,59.976,2026-05-18T15:32:17.043,0,0,0,1,275319.07,275347.606,,,,,s,s,1,1623.709,278062.504,correct,1.0,275919.07,276438.795,278062.504,3000,1623.709,278212.504,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 275319.07, ""actual_onset_global_ms"": 275347.606, ""actual_offset_global_ms"": 275456.114, ""actual_duration_ms"": 108.508}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 275419.07, ""actual_onset_global_ms"": 275474.246, ""actual_offset_global_ms"": 276421.979, ""actual_duration_ms"": 947.733}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 275919.07, ""actual_onset_global_ms"": 276438.795, ""actual_offset_global_ms"": 278062.504, ""actual_duration_ms"": 1623.709}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 278062.504, ""actual_onset_global_ms"": 278103.19, ""actual_offset_global_ms"": 278256.097, ""actual_duration_ms"": 152.907}]",correct.wav,278066.307,150.0,278566.307,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,275474.934,500.0,276241.184,red,rabbit,red_rabbit,practice,,shape,2588.258
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1779089255,59.976,2026-05-18T15:32:19.967,0,0,0,1,278243.927,278266.768,,,,,s,s,1,1228.959,280592.291,correct,1.0,278843.927,279363.332,280592.291,3000,1228.959,280742.291,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 278243.927, ""actual_onset_global_ms"": 278266.768, ""actual_offset_global_ms"": 278380.152, ""actual_duration_ms"": 113.384}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 278343.927, ""actual_onset_global_ms"": 278398.28, ""actual_offset_global_ms"": 279344.847, ""actual_duration_ms"": 946.567}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 278843.927, ""actual_onset_global_ms"": 279363.332, ""actual_offset_global_ms"": 280592.291, ""actual_duration_ms"": 1228.959}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 280592.291, ""actual_onset_global_ms"": 280633.506, ""actual_offset_global_ms"": 280775.63, ""actual_duration_ms"": 142.124}]",correct.wav,280599.055,150.0,281099.055,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,278398.8,500.0,279165.05,blue,rabbit,blue_rabbit,practice,,shape,2194.011
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1779089255,59.976,2026-05-18T15:32:22.486,0,0,0,1,280762.616,280786.693,,,,,j,j,1,2267.163,284195.938,correct,1.0,281362.616,281928.775,284195.938,3000,2267.163,284345.938,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 280762.616, ""actual_onset_global_ms"": 280786.693, ""actual_offset_global_ms"": 280907.368, ""actual_duration_ms"": 120.675}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 280862.616, ""actual_onset_global_ms"": 280930.039, ""actual_offset_global_ms"": 281916.153, ""actual_duration_ms"": 986.114}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 281362.616, ""actual_onset_global_ms"": 281928.775, ""actual_offset_global_ms"": 284195.938, ""actual_duration_ms"": 2267.163}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 284195.938, ""actual_onset_global_ms"": 284251.409, ""actual_offset_global_ms"": 284391.259, ""actual_duration_ms"": 139.85}]",correct.wav,284216.765,150.0,284716.765,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,280930.591,500.0,281696.841,red,boat,red_boat,practice,,shape,3265.899
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,5,11,practice,shape,1779089255,59.976,2026-05-18T15:32:26.102,0,0,0,1,284378.787,284400.278,,,,,j,j,1,1310.374,286841.471,correct,1.0,284978.787,285531.097,286841.471,3000,1310.374,286991.471,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 284378.787, ""actual_onset_global_ms"": 284400.278, ""actual_offset_global_ms"": 284512.299, ""actual_duration_ms"": 112.021}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 284478.787, ""actual_onset_global_ms"": 284532.183, ""actual_offset_global_ms"": 285521.622, ""actual_duration_ms"": 989.439}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 284978.787, ""actual_onset_global_ms"": 285531.097, ""actual_offset_global_ms"": 286841.471, ""actual_duration_ms"": 1310.374}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 286841.471, ""actual_onset_global_ms"": 286888.5, ""actual_offset_global_ms"": 287039.643, ""actual_duration_ms"": 151.143}]",correct.wav,286862.498,150.0,287362.498,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,284532.742,500.0,285298.992,blue,boat,blue_boat,practice,,shape,2309.288
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,6,12,practice,shape,1779089255,59.976,2026-05-18T15:32:28.750,0,0,0,1,287026.749,287040.938,,,,,s,s,1,1468.71,289324.644,correct,1.0,287626.749,287855.934,289324.644,3000,1468.71,289474.644,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 287026.749, ""actual_onset_global_ms"": 287040.938, ""actual_offset_global_ms"": 287143.663, ""actual_duration_ms"": 102.725}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 287126.749, ""actual_onset_global_ms"": 287147.942, ""actual_offset_global_ms"": 287848.942, ""actual_duration_ms"": 701.0}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 287626.749, ""actual_onset_global_ms"": 287855.934, ""actual_offset_global_ms"": 289324.644, ""actual_duration_ms"": 1468.71}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 289324.644, ""actual_onset_global_ms"": 289354.221, ""actual_offset_global_ms"": 289501.281, ""actual_duration_ms"": 147.06}]",correct.wav,289329.019,150.0,289829.019,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,287148.168,500.0,287914.418,blue,rabbit,blue_rabbit,practice,,shape,2176.702
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,13,formal,color,1779089255,59.976,2026-05-18T15:32:38.988,0,0,0,1,297265.501,297307.476,,,,,s,s,1,3240.868,301642.442,none,,297865.501,298401.574,301642.442,3000,3240.868,301642.442,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 297265.501, ""actual_onset_global_ms"": 297307.476, ""actual_offset_global_ms"": 297393.858, ""actual_duration_ms"": 86.382}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 297365.501, ""actual_onset_global_ms"": 297413.454, ""actual_offset_global_ms"": 298387.615, ""actual_duration_ms"": 974.161}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 297865.501, ""actual_onset_global_ms"": 298401.574, ""actual_offset_global_ms"": 301642.442, ""actual_duration_ms"": 3240.868}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,297414.11,500.0,298110.672,blue,boat,blue_boat,first,,color,4228.988
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,14,formal,color,1779089255,59.976,2026-05-18T15:32:43.397,0,0,0,1,301673.878,301705.1,,,,,j,j,1,3058.834,305831.604,none,,302273.878,302772.77,305831.604,3000,3058.834,305831.604,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 301673.878, ""actual_onset_global_ms"": 301705.1, ""actual_offset_global_ms"": 301816.391, ""actual_duration_ms"": 111.291}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 301773.878, ""actual_onset_global_ms"": 301834.149, ""actual_offset_global_ms"": 302762.248, ""actual_duration_ms"": 928.099}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 302273.878, ""actual_onset_global_ms"": 302772.77, ""actual_offset_global_ms"": 305831.604, ""actual_duration_ms"": 3058.834}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,301834.672,500.0,302531.235,red,boat,red_boat,repeat,color,color,3997.455
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,15,formal,shape,1779089255,59.976,2026-05-18T15:32:47.568,0,0,0,1,305844.863,305878.717,,,,,s,s,1,3216.808,310192.04,none,,306444.863,306975.232,310192.04,3000,3216.808,310192.04,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 305844.863, ""actual_onset_global_ms"": 305878.717, ""actual_offset_global_ms"": 305963.251, ""actual_duration_ms"": 84.534}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 305944.863, ""actual_onset_global_ms"": 305979.994, ""actual_offset_global_ms"": 306958.969, ""actual_duration_ms"": 978.975}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 306444.863, ""actual_onset_global_ms"": 306975.232, ""actual_offset_global_ms"": 310192.04, ""actual_duration_ms"": 3216.808}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,305980.766,500.0,306747.016,blue,rabbit,blue_rabbit,switch,color,shape,4212.046
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,16,formal,shape,1779089255,59.976,2026-05-18T15:32:51.932,0,0,0,1,310208.642,310244.368,,,,,s,s,1,1251.388,312608.866,none,,310808.642,311357.478,312608.866,3000,1251.388,312608.866,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 310208.642, ""actual_onset_global_ms"": 310244.368, ""actual_offset_global_ms"": 310333.798, ""actual_duration_ms"": 89.43}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 310308.642, ""actual_onset_global_ms"": 310352.723, ""actual_offset_global_ms"": 311346.544, ""actual_duration_ms"": 993.821}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 310808.642, ""actual_onset_global_ms"": 311357.478, ""actual_offset_global_ms"": 312608.866, ""actual_duration_ms"": 1251.388}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,310353.319,500.0,311119.569,blue,rabbit,blue_rabbit,repeat,shape,shape,2256.143
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,17,formal,shape,1779089255,59.976,2026-05-18T15:32:54.368,0,0,0,1,312644.724,312667.139,,,,,j,j,1,1755.49,315221.093,none,,313244.724,313465.603,315221.093,3000,1755.49,315221.093,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 312644.724, ""actual_onset_global_ms"": 312667.139, ""actual_offset_global_ms"": 312767.478, ""actual_duration_ms"": 100.339}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 312744.724, ""actual_onset_global_ms"": 312777.457, ""actual_offset_global_ms"": 313454.374, ""actual_duration_ms"": 676.917}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 313244.724, ""actual_onset_global_ms"": 313465.603, ""actual_offset_global_ms"": 315221.093, ""actual_duration_ms"": 1755.49}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,312777.863,500.0,313544.113,red,boat,red_boat,repeat,shape,shape,2443.636
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,18,formal,color,1779089255,59.976,2026-05-18T15:32:56.969,0,0,0,1,315245.138,315268.326,,,,,j,j,1,4959.749,321046.555,none,,315845.138,316086.806,321046.555,3000,4959.749,321046.555,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 315245.138, ""actual_onset_global_ms"": 315268.326, ""actual_offset_global_ms"": 315363.938, ""actual_duration_ms"": 95.612}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 315345.138, ""actual_onset_global_ms"": 315372.84, ""actual_offset_global_ms"": 316077.588, ""actual_duration_ms"": 704.748}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 315845.138, ""actual_onset_global_ms"": 316086.806, ""actual_offset_global_ms"": 321046.555, ""actual_duration_ms"": 4959.749}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,315373.272,500.0,316069.834,red,boat,red_boat,switch,shape,color,5673.715
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,19,formal,color,1779089255,59.976,2026-05-18T15:33:02.798,0,0,0,1,321073.96,321094.991,,,,,s,s,1,2087.469,323991.586,none,,321673.96,321904.117,323991.586,3000,2087.469,323991.586,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 321073.96, ""actual_onset_global_ms"": 321094.991, ""actual_offset_global_ms"": 321205.237, ""actual_duration_ms"": 110.246}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 321173.96, ""actual_onset_global_ms"": 321215.6, ""actual_offset_global_ms"": 321897.977, ""actual_duration_ms"": 682.377}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 321673.96, ""actual_onset_global_ms"": 321904.117, ""actual_offset_global_ms"": 323991.586, ""actual_duration_ms"": 2087.469}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,321217.06,500.0,321913.622,blue,rabbit,blue_rabbit,repeat,color,color,2775.986
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,20,formal,shape,1779089255,59.976,2026-05-18T15:33:05.731,0,0,0,1,324006.654,324035.117,,,,,j,j,1,2801.985,327898.118,none,,324606.654,325096.133,327898.118,3000,2801.985,327898.118,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 324006.654, ""actual_onset_global_ms"": 324035.117, ""actual_offset_global_ms"": 324140.737, ""actual_duration_ms"": 105.62}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 324106.654, ""actual_onset_global_ms"": 324160.199, ""actual_offset_global_ms"": 325084.964, ""actual_duration_ms"": 924.765}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 324606.654, ""actual_onset_global_ms"": 325096.133, ""actual_offset_global_ms"": 327898.118, ""actual_duration_ms"": 2801.985}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,324160.741,500.0,324926.991,red,boat,red_boat,switch,color,shape,3737.919
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,21,formal,color,1779089255,59.976,2026-05-18T15:33:09.658,0,0,0,1,327934.364,327956.489,,,,,s,s,1,1523.481,330261.017,none,,328534.364,328737.536,330261.017,3000,1523.481,330261.017,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 327934.364, ""actual_onset_global_ms"": 327956.489, ""actual_offset_global_ms"": 328050.897, ""actual_duration_ms"": 94.408}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 328034.364, ""actual_onset_global_ms"": 328061.27, ""actual_offset_global_ms"": 328731.086, ""actual_duration_ms"": 669.816}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 328534.364, ""actual_onset_global_ms"": 328737.536, ""actual_offset_global_ms"": 330261.017, ""actual_duration_ms"": 1523.481}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,328061.967,500.0,328758.53,blue,rabbit,blue_rabbit,switch,shape,color,2199.747
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,22,formal,shape,1779089255,59.976,2026-05-18T15:33:12.020,0,0,0,1,330296.6,330322.804,,,,,j,j,1,2797.543,334122.326,none,,330896.6,331324.783,334122.326,3000,2797.543,334122.326,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 330296.6, ""actual_onset_global_ms"": 330322.804, ""actual_offset_global_ms"": 330422.817, ""actual_duration_ms"": 100.013}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 330396.6, ""actual_onset_global_ms"": 330435.651, ""actual_offset_global_ms"": 331314.357, ""actual_duration_ms"": 878.706}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 330896.6, ""actual_onset_global_ms"": 331324.783, ""actual_offset_global_ms"": 334122.326, ""actual_duration_ms"": 2797.543}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,330436.118,500.0,331202.368,red,boat,red_boat,switch,color,shape,3686.675
045,045_T1_20260518_152735,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,11,23,formal,shape,1779089255,59.976,2026-05-18T15:33:15.873,0,0,0,1,334149.971,334187.292,,,,,s,s,1,2293.802,337564.575,none,,334749.971,335270.773,337564.575,3000,2293.802,337564.575,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 334149.971, ""actual_onset_global_ms"": 334187.292, ""actual_offset_global_ms"": 334269.838, ""actual_duration_ms"": 82.546}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 334249.971, ""actual_onset_global_ms"": 334289.912, ""actual_offset_global_ms"": 335252.432, ""actual_duration_ms"": 962.52}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 334749.971, ""actual_onset_global_ms"": 335270.773, ""actual_offset_global_ms"": 337564.575, ""actual_duration_ms"": 2293.802}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,334290.503,500.0,335056.753,blue,rabbit,blue_rabbit,repeat,shape,shape,3274.663
